cell_id,lat_center,lng_center,lat_min,lat_max,lng_min,lng_max,point_density,avg_speed,traffic_load
81_192,51.0831117445,71.4225052525,51.083066943,51.083156546,71.422433676,71.422576829,425,4.619379743179162,1.0
81_193,51.0831117445,71.4226484055,51.083066943,51.083156546,71.422576829,71.422719982,315,3.9900842368402074,1.0
82_37,51.0832013475,71.4003165375,51.083156546,51.083246149000004,71.400244961,71.400388114,248,9.126991011155694,0.9243974738255953
82_38,51.0832013475,71.40045969049999,51.083156546,51.083246149000004,71.400388114,71.40053126699999,204,13.666910511455631,0.6012879860359823
82_78,51.0832013475,71.4061858105,51.083156546,51.083246149000004,71.406114234,71.406257387,40,10.268639504413605,0.4920287617894214
82_79,51.0832013475,71.40632896349999,51.083156546,51.083246149000004,71.406257387,71.40640053999999,41,9.401532066311718,0.4962094421087918
82_191,51.0832013475,71.42236209949999,51.083156546,51.083246149000004,71.422290523,71.422433676,183,9.37935418859998,0.8591325899072411
82_192,51.0832013475,71.4225052525,51.083156546,51.083246149000004,71.422433676,71.422576829,324,5.442695016830684,1.0
82_193,51.0832013475,71.4226484055,51.083156546,51.083246149000004,71.422576829,71.422719982,389,4.96854071499921,1.0
83_37,51.0832909505,71.4003165375,51.083246149000004,51.083335752,71.400244961,71.400388114,193,9.891191895624198,0.8973240958812347
83_38,51.0832909505,71.40045969049999,51.083246149000004,51.083335752,71.400388114,71.40053126699999,241,13.129017511211,0.6854221340368865
83_39,51.0832909505,71.4006028435,51.083246149000004,51.083335752,71.40053126699999,71.40067442,40,13.671068822019578,0.3870184228967347
83_79,51.0832909505,71.40632896349999,51.083246149000004,51.083335752,71.406257387,71.40640053999999,60,8.88800480954963,0.8219135336782699
83_191,51.0832909505,71.42236209949999,51.083246149000004,51.083335752,71.422290523,71.422433676,141,8.275211316726395,0.8309971342847426
83_192,51.0832909505,71.4225052525,51.083246149000004,51.083335752,71.422433676,71.422576829,234,8.967942486119036,0.8804824576940546
83_193,51.0832909505,71.4226484055,51.083246149000004,51.083335752,71.422576829,71.422719982,249,8.793882807847144,0.820657308702458
84_37,51.08338055350001,71.4003165375,51.083335752,51.083425355,71.400244961,71.400388114,92,9.651516400280917,0.8869383460676781
84_38,51.08338055350001,71.40045969049999,51.083335752,51.083425355,71.400388114,71.40053126699999,201,13.556067479890663,0.6349232572740651
84_39,51.08338055350001,71.4006028435,51.083335752,51.083425355,71.40053126699999,71.40067442,109,13.698585374392362,0.6617470168063213
84_79,51.08338055350001,71.40632896349999,51.083335752,51.083425355,71.406257387,71.40640053999999,108,7.651700175622483,0.8731403176365322
84_191,51.08338055350001,71.42236209949999,51.083335752,51.083425355,71.422290523,71.422433676,135,6.195861114915899,0.9469964116015652
84_192,51.08338055350001,71.4225052525,51.083335752,51.083425355,71.422433676,71.422576829,256,9.13894589845309,0.8271693104887785
84_193,51.08338055350001,71.4226484055,51.083335752,51.083425355,71.422576829,71.422719982,208,9.552370023920785,0.7815597634487406
84_194,51.08338055350001,71.4227915585,51.083335752,51.083425355,71.422719982,71.422863135,54,9.024045693157337,0.7139211212816245
85_38,51.0834701565,71.40045969049999,51.083425355,51.083514958,71.400388114,71.40053126699999,223,12.849430280065638,0.6977487785062946
85_39,51.0834701565,71.4006028435,51.083425355,51.083514958,71.40053126699999,71.40067442,198,13.929548548134951,0.6423796336581697
85_79,51.0834701565,71.40632896349999,51.083425355,51.083514958,71.406257387,71.40640053999999,77,7.832444625644437,0.8335192334288606
85_186,51.0834701565,71.4216463345,51.083425355,51.083514958,71.421574758,71.421717911,38,4.068695140573709,0.9122557389713124
85_187,51.0834701565,71.4217894875,51.083425355,51.083514958,71.421717911,71.421861064,122,4.489617941942804,1.0
85_192,51.0834701565,71.4225052525,51.083425355,51.083514958,71.422433676,71.422576829,313,8.201365337136446,0.8217948556768202
85_193,51.0834701565,71.4226484055,51.083425355,51.083514958,71.422576829,71.422719982,243,8.346782577916267,0.8804726407470114
85_194,51.0834701565,71.4227915585,51.083425355,51.083514958,71.422719982,71.422863135,139,9.839143072844033,0.7697531994236804
86_38,51.083559759500005,71.40045969049999,51.083514958,51.083604561,71.400388114,71.40053126699999,204,13.090701119001265,0.6349079584286321
86_39,51.083559759500005,71.4006028435,51.083514958,51.083604561,71.40053126699999,71.40067442,185,15.32053767569877,0.4694924603950136
86_79,51.083559759500005,71.40632896349999,51.083514958,51.083604561,71.406257387,71.40640053999999,87,7.294108417323211,0.8762129092783726
86_80,51.083559759500005,71.4064721165,51.083514958,51.083604561,71.40640053999999,71.406543693,55,5.021973443843635,1.0
86_134,51.083559759500005,71.4142023785,51.083514958,51.083604561,71.414130802,71.414273955,57,7.398157152343264,0.8382509181599256
86_183,51.083559759500005,71.4212168755,51.083514958,51.083604561,71.421145299,71.421288452,75,7.095839803674502,0.9405347271857931
86_184,51.083559759500005,71.4213600285,51.083514958,51.083604561,71.421288452,71.421431605,144,6.900247256452297,0.952728087902655
86_185,51.083559759500005,71.4215031815,51.083514958,51.083604561,71.421431605,71.421574758,210,6.172814060864961,0.9913630234855793
86_186,51.083559759500005,71.4216463345,51.083514958,51.083604561,71.421574758,71.421717911,315,5.664115482778619,1.0
86_187,51.083559759500005,71.4217894875,51.083514958,51.083604561,71.421717911,71.421861064,273,6.552097604701957,0.92501548750697
86_188,51.083559759500005,71.42193264049999,51.083514958,51.083604561,71.421861064,71.422004217,217,5.906885781124582,0.9598028483810979
86_189,51.083559759500005,71.4220757935,51.083514958,51.083604561,71.422004217,71.42214737,151,6.250575342906413,0.892779498451475
86_192,51.083559759500005,71.4225052525,51.083514958,51.083604561,71.422433676,71.422576829,435,4.204597943761456,1.0
86_193,51.083559759500005,71.4226484055,51.083514958,51.083604561,71.422576829,71.422719982,252,8.161315322016222,0.8721827485891334
86_194,51.083559759500005,71.4227915585,51.083514958,51.083604561,71.422719982,71.422863135,194,9.981878964983654,0.7095369121848876
87_38,51.0836493625,71.40045969049999,51.083604561,51.083694164,71.400388114,71.40053126699999,135,13.5672674945998,0.6151976175472924
87_39,51.0836493625,71.4006028435,51.083604561,51.083694164,71.40053126699999,71.40067442,199,15.329577701903686,0.48533833522996683
87_40,51.0836493625,71.4007459965,51.083604561,51.083694164,71.40067442,71.400817573,36,12.261358327608109,0.6281698948979739
87_80,51.0836493625,71.4064721165,51.083604561,51.083694164,71.40640053999999,71.406543693,120,4.430028944187669,1.0
87_134,51.0836493625,71.4142023785,51.083604561,51.083694164,71.414130802,71.414273955,44,7.008753701309074,0.6174405547532503
87_178,51.0836493625,71.4205011105,51.083604561,51.083694164,71.420429534,71.420572687,42,11.130466350243344,0.5864140992830487
87_179,51.0836493625,71.42064426350001,51.083604561,51.083694164,71.420572687,71.42071584,59,11.19716736232693,0.7498576722249006
87_180,51.0836493625,71.42078741649999,51.083604561,51.083694164,71.42071584,71.420858993,132,9.894683997581241,0.8683099634862232
87_181,51.0836493625,71.4209305695,51.083604561,51.083694164,71.420858993,71.421002146,165,8.715363458130659,0.902735265334113
87_182,51.0836493625,71.42107372250001,51.083604561,51.083694164,71.421002146,71.421145299,154,9.684936940061714,0.8407739094938242
87_183,51.0836493625,71.4212168755,51.083604561,51.083694164,71.421145299,71.421288452,204,8.085012500331418,0.9266800976033704
87_184,51.0836493625,71.4213600285,51.083604561,51.083694164,71.421288452,71.421431605,163,8.594282319608682,0.8573543097626795
87_185,51.0836493625,71.4215031815,51.083604561,51.083694164,71.421431605,71.421574758,100,9.775383244169825,0.770959242317278
87_186,51.0836493625,71.4216463345,51.083604561,51.083694164,71.421574758,71.421717911,53,9.094041719876236,0.6951031125084202
87_187,51.0836493625,71.4217894875,51.083604561,51.083694164,71.421717911,71.421861064,34,8.682764934539795,0.4695821951462942
87_191,51.0836493625,71.42236209949999,51.083604561,51.083694164,71.422290523,71.422433676,94,6.8376613086673546,0.8260659031433346
87_193,51.0836493625,71.4226484055,51.083604561,51.083694164,71.422576829,71.422719982,311,5.465613272011488,1.0
87_194,51.0836493625,71.4227915585,51.083604561,51.083694164,71.422719982,71.422863135,267,9.879488743738968,0.7605088316348909
88_38,51.083738965500004,71.40045969049999,51.083694164,51.083783767,71.400388114,71.40053126699999,95,13.790114727370414,0.5434168300472677
88_39,51.083738965500004,71.4006028435,51.083694164,51.083783767,71.40053126699999,71.40067442,220,15.378929642594079,0.4576508767897043
88_40,51.083738965500004,71.4007459965,51.083694164,51.083783767,71.40067442,71.400817573,73,13.546511328251349,0.6744715483036872
88_80,51.083738965500004,71.4064721165,51.083694164,51.083783767,71.40640053999999,71.406543693,167,4.524523271205262,1.0
88_173,51.083738965500004,71.4197853455,51.083694164,51.083783767,71.419713769,71.419856922,102,4.540586618241076,1.0
88_174,51.083738965500004,71.4199284985,51.083694164,51.083783767,71.419856922,71.420000075,81,5.579195700281,1.0
88_175,51.083738965500004,71.4200716515,51.083694164,51.083783767,71.420000075,71.420143228,107,10.370123317835873,0.8701751736097174
88_176,51.083738965500004,71.4202148045,51.083694164,51.083783767,71.420143228,71.420286381,133,10.320649720486418,0.8543372982889781
88_177,51.083738965500004,71.42035795749999,51.083694164,51.083783767,71.420286381,71.420429534,145,11.664532914654721,0.7407756346012808
88_178,51.083738965500004,71.4205011105,51.083694164,51.083783767,71.420429534,71.420572687,128,11.579235208715815,0.7632588323056222
88_179,51.083738965500004,71.42064426350001,51.083694164,51.083783767,71.420572687,71.42071584,110,11.914824615313744,0.6948864695019217
88_180,51.083738965500004,71.42078741649999,51.083694164,51.083783767,71.42071584,71.420858993,116,12.624001796640648,0.6058199086735647
88_181,51.083738965500004,71.4209305695,51.083694164,51.083783767,71.420858993,71.421002146,51,12.836079333585852,0.4620432359441279
88_182,51.083738965500004,71.42107372250001,51.083694164,51.083783767,71.421002146,71.421145299,44,8.253937617507228,0.7094716368554391
88_192,51.083738965500004,71.4225052525,51.083694164,51.083783767,71.422433676,71.422576829,266,4.530050443804297,1.0
88_194,51.083738965500004,71.4227915585,51.083694164,51.083783767,71.422719982,71.422863135,280,10.783631627540515,0.6663277810200006
88_195,51.083738965500004,71.4229347115,51.083694164,51.083783767,71.422863135,71.423006288,47,10.33407892354113,0.5154052932011516
89_38,51.083828568499996,71.40045969049999,51.083783767,51.08387337,71.400388114,71.40053126699999,30,14.507159036753336,0.2898602358640319
89_39,51.083828568499996,71.4006028435,51.083783767,51.08387337,71.40053126699999,71.40067442,173,15.250271022547903,0.4706422736904186
89_40,51.083828568499996,71.4007459965,51.083783767,51.08387337,71.40067442,71.400817573,137,15.024467990493218,0.512011071021758
89_80,51.083828568499996,71.4064721165,51.083783767,51.08387337,71.40640053999999,71.406543693,230,3.316421697812397,1.0
89_169,51.083828568499996,71.41921273349999,51.083783767,51.08387337,71.419141157,71.41928431,57,11.13400580326549,0.7624308136529168
89_170,51.083828568499996,71.4193558865,51.083783767,51.08387337,71.41928431,71.419427463,75,11.539635026307169,0.7568567762290588
89_171,51.083828568499996,71.41949903950001,51.083783767,51.08387337,71.419427463,71.419570616,124,10.208015649675092,0.8780005262721995
89_172,51.083828568499996,71.41964219249999,51.083783767,51.08387337,71.419570616,71.419713769,130,10.645625793939127,0.8606415310152102
89_173,51.083828568499996,71.4197853455,51.083783767,51.08387337,71.419713769,71.419856922,151,11.787705604305355,0.7790358688604946
89_174,51.083828568499996,71.4199284985,51.083783767,51.08387337,71.419856922,71.420000075,135,11.333620216861352,0.8139441323698675
89_175,51.083828568499996,71.4200716515,51.083783767,51.08387337,71.420000075,71.420143228,113,10.86925806187804,0.8443424668623938
89_176,51.083828568499996,71.4202148045,51.083783767,51.08387337,71.420143228,71.420286381,102,10.866593984769672,0.8186662250963785
89_177,51.083828568499996,71.42035795749999,51.083783767,51.08387337,71.420286381,71.420429534,47,12.102354227191032,0.48842689328754557
89_192,51.083828568499996,71.4225052525,51.083783767,51.08387337,71.422433676,71.422576829,158,6.721105898535634,0.9296729943538422
89_193,51.083828568499996,71.4226484055,51.083783767,51.08387337,71.422576829,71.422719982,487,4.465739929765077,1.0
89_194,51.083828568499996,71.4227915585,51.083783767,51.08387337,71.422719982,71.422863135,279,10.229173200076179,0.799575644867514
89_195,51.083828568499996,71.4229347115,51.083783767,51.08387337,71.422863135,71.423006288,115,11.04971600560097,0.6902714265099559
90_39,51.0839181715,71.4006028435,51.08387337,51.083962973,71.40053126699999,71.40067442,180,15.250482383920456,0.46230034515333057
90_40,51.0839181715,71.4007459965,51.08387337,51.083962973,71.40067442,71.400817573,192,15.546886388885975,0.4588763101199234
90_80,51.0839181715,71.4064721165,51.08387337,51.083962973,71.40640053999999,71.406543693,56,10.045739412066595,0.6827728214502875
90_164,51.0839181715,71.4184969685,51.08387337,51.083962973,71.418425392,71.418568545,38,9.042228093152548,0.696306460804887
90_165,51.0839181715,71.4186401215,51.08387337,51.083962973,71.418568545,71.418711698,60,12.218264166074116,0.6913532086087939
90_166,51.0839181715,71.4187832745,51.08387337,51.083962973,71.418711698,71.418854851,82,13.469914735479586,0.6058266775305418
90_167,51.0839181715,71.4189264275,51.08387337,51.083962973,71.418854851,71.418998004,105,13.545704606249855,0.5620574168722889
90_168,51.0839181715,71.41906958050001,51.08387337,51.083962973,71.418998004,71.419141157,119,12.71597614719638,0.6768097899125081
90_169,51.0839181715,71.41921273349999,51.08387337,51.083962973,71.419141157,71.41928431,137,13.828762183960407,0.589027687210167
90_170,51.0839181715,71.4193558865,51.08387337,51.083962973,71.41928431,71.419427463,92,13.02228554833495,0.6139930407642291
90_171,51.0839181715,71.41949903950001,51.08387337,51.083962973,71.419427463,71.419570616,94,12.992645397662715,0.65691489893531
90_172,51.0839181715,71.41964219249999,51.08387337,51.083962973,71.419570616,71.419713769,68,12.749681637316872,0.697508189033478
90_173,51.0839181715,71.4197853455,51.08387337,51.083962973,71.419713769,71.419856922,44,11.603578996931638,0.5552059477676609
90_192,51.0839181715,71.4225052525,51.08387337,51.083962973,71.422433676,71.422576829,78,8.687116624143139,0.8033816237997897
90_193,51.0839181715,71.4226484055,51.08387337,51.083962973,71.422576829,71.422719982,425,5.670001590164827,1.0
90_194,51.0839181715,71.4227915585,51.08387337,51.083962973,71.422719982,71.422863135,311,6.625325072437683,1.0
90_195,51.0839181715,71.4229347115,51.08387337,51.083962973,71.422863135,71.423006288,203,9.904787808302371,0.8161423178284362
91_39,51.0840077745,71.4006028435,51.083962973,51.084052576000005,71.40053126699999,71.40067442,128,15.378174251756668,0.4768906270243014
